,logFC,P.Value,adj.P.Val
RP23-74K24.2,-1.206292,0.34328332993538035,0.73215286883104
Chd9,-0.1923723,0.31830349095715765,0.706255965478552
Pigc,-0.16902338,0.3431395736534141,0.7320520749361856
Sec16a,-0.13384444,0.31826094747110983,0.706250742506606
Gnao1,-1.8572737,0.34317674804098885,0.7320520749361856
Agl,-0.28618816,0.31809031815689187,0.7060504182103146
D1Ertd622e,-0.14917545,0.34287293721322754,0.731581608262269
Eml3,-0.21349303,0.3178282203985768,0.7058832106378612
Snapc1,-0.20344286,0.3428301447423453,0.7315791297580126
Erc1,-0.2068889,0.3176797663401676,0.7058832106378612
Rfc3,-0.11904735,0.3426920501818195,0.7314620913209174
Phf13,-0.25582683,0.31761012006992845,0.7058832106378612
Itgam,-0.36271617,0.3426824060849033,0.7314620913209174
Zmynd10,-18.922516,0.3177913381320951,0.7058832106378612
Dnajb6,-0.079724446,0.3426352368187764,0.7314620913209174
Cx3cr1,-20.97883,0.317791337033029,0.7058832106378612
Syngr2,-0.058272496,0.34260856697312103,0.7314620913209174
Itgb7,-20.97883,0.317791337033029,0.7058832106378612
Cd40,-1.848634,0.34265322482124705,0.7314620913209174
Gata2,-20.97883,0.317791337033029,0.7058832106378612
Amer1,-0.20826398,0.342459073190846,0.7314090050051941
Hey1,-20.97883,0.317791337033029,0.7058832106378612
Limd1,-0.096535675,0.34232773777544945,0.7313062650046162
Khdc1a,-19.951468,0.317791336560403,0.7058832106378612
Rhbdl2,-0.34293383,0.34227278576114695,0.7313062650046162
Taar8b,-19.951468,0.317791336560403,0.7058832106378612
Ttc39b,-0.17149313,0.3421106257929545,0.7311090875665315
Dgki,-19.951468,0.317791336560403,0.7058832106378612
Gstp2,-0.13923769,0.34207993093628175,0.7311090875665315
Sell,-19.519377,0.3177913359444942,0.7058832106378612
Blvrb,-0.08673108,0.34204927956204023,0.7311090875665315
Cxcr5,-19.519377,0.3177913359444942,0.7058832106378612
Gm15234,-0.47737882,0.3417666247091423,0.7306404982985106
Mef2c,-19.519377,0.3177913359444942,0.7058832106378612
Pla2g5,-0.21414956,0.3416458302390305,0.7305491084332749
Cd19,-19.519377,0.3177913359444942,0.7058832106378612
Lmbr1,-0.24718392,0.34160634620971553,0.7305491084332749
9330175E14Rik,-19.519377,0.3177913359444942,0.7058832106378612
Ttf1,-0.1638261,0.3414566496471446,0.7304221185939467
Wdfy4,-19.519377,0.3177913359444942,0.7058832106378612
Hgfac,-0.12954597,0.341425600575037,0.7304221185939467
Cyp4f18,-19.519377,0.3177913359444942,0.7058832106378612
Msantd4,-0.18809278,0.3411755279134695,0.7299984843569219
Hcls1,-19.519377,0.3177913359444942,0.7058832106378612
Ercc6l,-0.24226786,0.341170606221311,0.7299984843569219
Fcer2a,-19.519377,0.3177913359444942,0.7058832106378612
Fam175b,-0.14616321,0.3409582490982015,0.7298001597323623
Arhgap30,-19.519377,0.3177913359444942,0.7058832106378612
Gm37637,-1.8963833,0.3409191844823005,0.7298001597323623
A530032D15Rik,-19.519377,0.3177913359444942,0.7058832106378612
Serpinb9,-0.49720663,0.34073312310081993,0.7294960005178739
Slc36a3,-19.519377,0.3177913359444942,0.7058832106378612
Srrm1,-0.06438318,0.3404838572352611,0.7290511542823496
S1pr4,-19.519377,0.3177913359444942,0.7058832106378612
Ulbp1,-1.3720201,0.34048255151699025,0.7290511542823496
Kcnd3,-19.519377,0.3177913359444942,0.7058832106378612
Babam1,-0.08781975,0.3402483001519171,0.7289020332280433
Btla,-19.519377,0.3177913359444942,0.7058832106378612
Il33,-1.4350475,0.3403629216180172,0.7290511542823496
Ccr7,-19.519377,0.3177913359444942,0.7058832106378612
Ube2j1,-0.1232999,0.3400966439358344,0.7286735956122251
Has3,-19.532139,0.31779133570818613,0.7058832106378612
B4galt6,-0.116662875,0.3400366277784457,0.7286735956122251
Plekha4,-19.532139,0.31779133570818613,0.7058832106378612
Ddrgk1,-0.06953599,0.3399766717111904,0.7286735956122251
RP24-120F8.4,-19.532139,0.31779133570818613,0.7058832106378612
Atxn7l1,-0.17655468,0.33997888105540974,0.7286735956122251
Gm17224,-20.015387,0.31779133566070306,0.7058832106378612
Larp4,-0.09224334,0.3399484595304668,0.7286735956122251
Gm15594,-19.93249,0.317791335356564,0.7058832106378612
Dcxr,-0.14378773,0.3395802995071181,0.7281811596386316
Tmem89,-19.93249,0.317791335356564,0.7058832106378612
Ccdc32,-0.1623698,0.338996245924554,0.7271949499062729
Pcdhga9,-19.98126,0.31779133523030495,0.7058832106378612
Slc35b3,-0.13687181,0.33883679660776445,0.7270304062012508
Gm8237,-19.98126,0.31779133523030495,0.7058832106378612
Cdk5r1,-0.8228776,0.3387143510716476,0.7268564283040742
Car5a,-19.98126,0.31779133523030495,0.7058832106378612
Klf2,-0.47692463,0.3386201460658108,0.7268165820129497
4933429H19Rik,-19.467064,0.3177913351177845,0.7058832106378612
Gm26870,-0.8247439,0.3384310359270799,0.726776735063002
Sema3d,-19.607622,0.3177913348839179,0.7058832106378612
Gm16380,-1.8766409,0.33836235390784053,0.7267222739211051
Pnpla1os,-19.607622,0.3177913348839179,0.7058832106378612
Gm10642,-1.8818424,0.3383037438242369,0.7267222739211051
Arl9,-19.50606,0.31779133483699656,0.7058832106378612
Cldn3,-0.046666212,0.33807561873512115,0.726461585721727
Ifit3b,-19.50606,0.31779133483699656,0.7058832106378612
Pi4k2b,-0.12097329,0.33790629475112466,0.7262753568568387
Fabp12,-20.147259,0.3177913341247008,0.7058832106378612
Utp20,-0.16917367,0.3377696029493483,0.7260703648475716
Pcsk2,-20.493439,0.3177913339141662,0.7058832106378612
Fam65b,-0.47337815,0.3376971835223468,0.726003499637656
Hdc,-19.992392,0.31779133361826084,0.7058832106378612
Fbxo44,-0.45369396,0.3375627951206255,0.7258739992590804
Ankrd63,-19.992392,0.31779133361826084,0.7058832106378612
Dynll1,-0.05083072,0.33746026098601845,0.7257605147848859
Cldn18,-22.239182,0.3177913330635237,0.7058832106378612
Elp4,-0.22566654,0.3374175914197032,0.7257575684233102
Trim72,-19.554106,0.31779133302572504,0.7058832106378612
Syde2,-0.21934645,0.33712789476752514,0.7254008197318133
Gm16105,-19.554106,0.31779133302572504,0.7058832106378612
Max,-0.10563957,0.33705704431559846,0.7254008197318133
Abca8b,-20.616854,0.3177913330170907,0.7058832106378612
B430219N15Rik,-1.0289469,0.33673292536091004,0.724906002372568
Gm16984,-19.740232,0.317791332749359,0.7058832106378612
Fgfr1op,-0.17363743,0.33654131257110487,0.7246710557299382
Gm26551,-20.607172,0.31779133269384224,0.7058832106378612
Rev1,-0.2771546,0.3364813502315027,0.7246710557299382
Cib3,-19.735786,0.3177913326721886,0.7058832106378612
Msl2,-0.11492508,0.33637742175848173,0.724584509997769
Gm42420,-19.735786,0.3177913326721886,0.7058832106378612
Ccdc103,-1.8829033,0.33624803606448306,0.7243945982298836
Ttc21a,-20.234047,0.317791332540217,0.7058832106378612
Cdkn2aipnl,-0.10708028,0.33596006215328633,0.7240404920553962
Mast1,-20.234047,0.317791332540217,0.7058832106378612
Rp2,-0.17748985,0.3359305152955371,0.7240404920553962
Rhox6,-19.691288,0.3177913324459953,0.7058832106378612
Hist1h2bg,-0.7193878,0.33589003082819957,0.7240404920553962
Zfp286os,-20.214804,0.3177913324304247,0.7058832106378612
Rabep1,-0.12832224,0.3358394892635087,0.7240404920553962
Mmel1,-20.214804,0.3177913324304247,0.7058832106378612
Xpnpep2,-0.2855039,0.3358400701060942,0.7240404920553962
Pkhd1,-19.654535,0.3177913324127555,0.7058832106378612
Chd3os,-0.49011156,0.3358232017070114,0.7240404920553962
4930471D02Rik,-19.654535,0.3177913324127555,0.7058832106378612
Fktn,-0.1635881,0.3357307187207784,0.7240404920553962
Gm38004,-19.771639,0.31779133240732693,0.7058832106378612
Tigd5,-0.6501993,0.3356732369648313,0.7240404920553962
Gm2061,-19.771639,0.31779133240732693,0.7058832106378612
Ppp2r2a,-0.115137875,0.3355050882431231,0.724036708301167
Bcl2a1b,-19.771639,0.31779133240732693,0.7058832106378612
CAAA01147332.1,-1.1795173,0.33537633062440575,0.7238477349622553
Kdm6bos,-19.777054,0.31779133239408025,0.7058832106378612
Cep41,-0.29935914,0.3352450599224276,0.7238008952100502
Pkib,-19.777054,0.31779133239408025,0.7058832106378612
Stim1,-0.2582086,0.33517077033075005,0.723759639594774
Zscan25,-19.777054,0.31779133239408025,0.7058832106378612
Sarnp,-0.07598671,0.3349873853736832,0.7235414605668308
Ntn5,-19.928768,0.3177913322372672,0.7058832106378612
Tmem132a,-0.35030863,0.3349805495021865,0.7235414605668308
Cwh43,-19.101267,0.3177913322347824,0.7058832106378612
Tmbim1,-0.09069541,0.3345788607384774,0.7230831954762323
Cort,-19.101267,0.3177913322347824,0.7058832106378612
Ssc5d,-1.4599781,0.3346929216413631,0.7230831954762323
Klrd1,-19.101267,0.3177913322347824,0.7058832106378612
Psph,-0.16543145,0.33447083634852903,0.7230831954762323
Gm12298,-19.101267,0.3177913322347824,0.7058832106378612
Ciart,-0.98614395,0.334434093223694,0.7230831954762323
BC043934,-20.024666,0.31779133222513806,0.7058832106378612
Slc6a8,-0.18370274,0.33436102455847794,0.7230773178151776
Fam81a,-20.024666,0.31779133222513806,0.7058832106378612
Rab7,-0.0848981,0.3341512252734764,0.7227509702910998
Gm9754,-20.520645,0.317791332146297,0.7058832106378612
Nipa1,-0.5722852,0.3341689884262895,0.7227509702910998
Ffar3,-19.061733,0.31779133198204623,0.7058832106378612
Klhl23,-0.3369201,0.333867762133622,0.7223661886203078
Nup62cl,-19.061733,0.31779133198204623,0.7058832106378612
Mob1b,-0.11374169,0.33380092211646684,0.7223432853303486
Hecw1,-19.061733,0.31779133198204623,0.7058832106378612
Pkn3,-0.28595698,0.33364515271384443,0.7221988809879764
Parp8,-19.061733,0.31779133198204623,0.7058832106378612
Hist1h2bk,-0.69478244,0.3336456024010346,0.7221988809879764
Alpk2,-19.061733,0.31779133198204623,0.7058832106378612
Cstf3,-0.1288634,0.3331521366320148,0.7217064222182442
G630016G05Rik,-19.061733,0.31779133198204623,0.7058832106378612
Hist1h4n,-1.3932992,0.3332257721555023,0.721776962170423
Myf6,-19.061733,0.31779133198204623,0.7058832106378612
Rab11b,-0.08588599,0.33285104184049885,0.7213209222176701
Paqr9,-19.061733,0.31779133198204623,0.7058832106378612
Ap3s2,-0.12663858,0.3328357114720514,0.7213209222176701
Gm15895,-19.061733,0.31779133198204623,0.7058832106378612
Fads3,-0.30948088,0.33283452980495276,0.7213209222176701
Gm16302,-19.061733,0.31779133198204623,0.7058832106378612
G3bp2,-0.07163433,0.3327874012200722,0.7213209222176701
Gm15232,-19.061733,0.31779133198204623,0.7058832106378612
Rnaseh2a,-0.104749255,0.3325330142262308,0.7213209222176701
Clec2i,-20.758503,0.3177913319520923,0.7058832106378612
Vwa5b2,-0.6801549,0.33248518324462806,0.7213209222176701
Prr33,-19.985577,0.3177913319422377,0.7058832106378612
Egfl8,-0.5598827,0.33233736443413164,0.721106881292377
Gm8369,-20.305233,0.31779133138383703,0.7058832106378612
Zfp422,-0.12588349,0.3319606765660995,0.7206746164865451
9930111J21Rik2,-20.305233,0.31779133138383703,0.7058832106378612
Gm10603,-1.5490508,0.3319786616092063,0.7206746164865451
Bank1,-20.305233,0.31779133138383703,0.7058832106378612
Tgfbrap1,-0.23092808,0.3318146514702801,0.7204965859739568
Rpl9-ps1,-19.86241,0.3177913313541915,0.7058832106378612
C1d,-0.080051124,0.3317139316911293,0.7203668958981976
9230112D13Rik,-19.86241,0.3177913313541915,0.7058832106378612
1700025G04Rik,-0.16430368,0.331670926160209,0.7203625244609261
Rln1,-19.470362,0.31779133128027426,0.7058832106378612
Fhl1,-0.30019665,0.3314493415806665,0.7200941748420996
Il1r1,-19.470362,0.31779133128027426,0.7058832106378612
Katnb1,-0.24165644,0.33135753316970395,0.7200941748420996
Tat,-19.470362,0.31779133128027426,0.7058832106378612
Fbxo38,-0.17717302,0.3313451201904569,0.7200941748420996
Btn1a1,-19.792011,0.3177913312681634,0.7058832106378612
Neto1,-1.9144329,0.33153315648143755,0.7201523064089372
4930511E03Rik,-19.792011,0.3177913312681634,0.7058832106378612
Pecam1,-1.2268014,0.3313918760747925,0.7200941748420996
Cplx1,-19.481052,0.3177913312565047,0.7058832106378612
Lsm14a,-0.1037428,0.3311124170919155,0.7200867510047474
L3mbtl1,-19.481052,0.3177913312565047,0.7058832106378612
Cfap53,-2.0382948,0.33114316107657893,0.7200867510047474
Gypc,-19.895256,0.3177913311681358,0.7058832106378612
1700119H24Rik,-0.4112425,0.3309096818285451,0.7199549138012904
Krt1,-19.895256,0.3177913311681358,0.7058832106378612
Trpc1,-1.1647894,0.3304789217100057,0.7191958007690317
Tcap,-19.349445,0.3177913311196915,0.7058832106378612
Rnf121,-0.14214832,0.330041128130234,0.7184210014409268
RP23-366O14.8,-19.349445,0.3177913311196915,0.7058832106378612
Nudt14,-0.09893378,0.32986168240009883,0.7181193440060626
Lrrc69,-19.473135,0.31779133108442414,0.7058832106378612
Cep19,-0.16550824,0.32983250093837957,0.7181193440060626
Kcnk12,-19.59794,0.31779133103876994,0.7058832106378612
Naa35,-0.10888878,0.32982529428592844,0.7181193440060626
Gm13470,-19.686087,0.317791331018212,0.7058832106378612
Aarsd1,-0.35258326,0.3297968227687549,0.7181193440060626
RP23-216D14.1,-19.686087,0.317791331018212,0.7058832106378612
Prss27,-0.9143432,0.32974236050870975,0.7181193440060626
Gm26840,-19.703402,0.3177913309841474,0.7058832106378612
Kbtbd12,-1.1694828,0.32935036372309734,0.7178955521838241
Gm43713,-20.190798,0.3177913308870515,0.7058832106378612
Hnmt,-0.66208327,0.32914010682312633,0.7177850747337824
Psg25,-19.53533,0.3177913307349903,0.7058832106378612
Ppp2r5b,-0.29567242,0.32905572793918425,0.7177850747337824
Gpr182,-19.53533,0.3177913307349903,0.7058832106378612
Tmem120a,-0.13181262,0.3289713023447699,0.7177815614731365
Slc4a8,-19.682243,0.31779133069963145,0.7058832106378612
Upp1,-0.22296469,0.32881715708708714,0.71767712811123
4930471M09Rik,-19.682243,0.31779133069963145,0.7058832106378612
Vimp,-0.07173039,0.3287182791113129,0.7176750302923471
Bicc1,-20.888964,0.31779133063539383,0.7058832106378612
5730420D15Rik,-1.4026138,0.3286533304314382,0.7176750302923471
Gm26796,-19.869596,0.3177913304956504,0.7058832106378612
Gm38393,-0.8166055,0.32841169715550544,0.7175405637341411
Gm42800,-19.869596,0.3177913304956504,0.7058832106378612
Zfhx2,-0.26155052,0.3283720075368822,0.7175405637341411
Ebf4,-20.744759,0.317791330486572,0.7058832106378612
Otud5,-0.145024,0.32827094890145525,0.7175405637341411
Cux2,-19.490812,0.31779133037728613,0.7058832106378612
Ccdc177,-0.911205,0.3281468852625913,0.7175405637341411
Exoc3l,-20.911438,0.3177913303597363,0.7058832106378612
Scrn3,-0.2967757,0.3280063738717006,0.7175127015947256
Phactr1,-19.783693,0.31779133034638546,0.7058832106378612
Inpp1,-0.23453271,0.327974333123644,0.7175127015947256
Calca,-19.783693,0.31779133034638546,0.7058832106378612
Polr3g,-0.24471697,0.327806300866754,0.7173773505767705
Siglecg,-19.918436,0.31779133033038276,0.7058832106378612
Hdac2,-0.096999355,0.32741159604649805,0.7169599971744686
Plppr3,-19.369453,0.3177913303165178,0.7058832106378612
Gm12932,-1.4131163,0.32729248348026996,0.7168047553692981
Adgrl3,-20.175303,0.3177913302592377,0.7058832106378612
Mipol1,-0.4032969,0.32706034638771486,0.7164586720358157
Gm21975,-19.868727,0.3177913301864089,0.7058832106378612
Rest,-0.13832554,0.3267587491291438,0.7159764960656414
Gm42555,-19.329687,0.3177913300727706,0.7058832106378612
Trim27,-0.10267795,0.32657999743556565,0.7157633193982533
Spin4,-19.329687,0.3177913300727706,0.7058832106378612
Med10,-0.10342303,0.32612528236815896,0.7149450582654263
9330161L09Rik,-19.387722,0.31779133005796134,0.7058832106378612
Efhb,-1.5568693,0.32602284554514327,0.7148347293219288
Gm11127,-19.716919,0.31779133004264715,0.7058832106378612
Uba3,-0.13713752,0.3258950787269095,0.7147768595642151
Fam166b,-19.716919,0.31779133004264715,0.7058832106378612
Bak1,-0.09334143,0.3257820171644755,0.7146382957971948
Rcan2,-19.716919,0.31779133004264715,0.7058832106378612
Tcaf2,-0.34914678,0.32570079329925816,0.7145493184329418
Ctsw,-19.716919,0.31779133004264715,0.7058832106378612
Cd82,-0.10003341,0.32552574478308305,0.7145493184329418
Ccr10,-19.858091,0.317791330033295,0.7058832106378612
1700064H15Rik,-1.9465461,0.32566867111217734,0.7145493184329418
G430095P16Rik,-19.858091,0.317791330033295,0.7058832106378612
Hist1h3e,-0.5890125,0.3254409382004535,0.7145144436527449
Platr31,-19.858091,0.317791330033295,0.7058832106378612
Rwdd3,-0.37052298,0.32538757427523857,0.7144865478868884
Pglyrp2,-19.89551,0.3177913300153422,0.7058832106378612
Naa60,-0.15983754,0.32530877109759204,0.7144027786175937
AI429214,-19.89551,0.3177913300153422,0.7058832106378612
Adck2,-0.21647376,0.32530715612495475,0.7144027786175937
Grhl3,-20.109543,0.31779132997311804,0.7058832106378612
Fah,-0.60862076,0.3251469183300817,0.7142258494768157
Cxcr3,-19.322824,0.31779132990647324,0.7058832106378612
Otub1,-0.1162837,0.3246497581007409,0.713401300375681
Platr25,-19.322824,0.31779132990647324,0.7058832106378612
Fam96a,-0.058742434,0.32454066793487013,0.7132507700874778
Bhlha9,-19.322824,0.31779132990647324,0.7058832106378612
Atg5,-0.11425046,0.3245281707560316,0.7132507700874778
Trpm2,-19.740837,0.3177913298988824,0.7058832106378612
Gm10282,-0.26057085,0.32404075791463405,0.712597702269286
Aebp1,-19.740837,0.3177913298988824,0.7058832106378612
Acer3,-0.16792595,0.32396827118173843,0.7125274630133528
Arhgap44,-19.740837,0.3177913298988824,0.7058832106378612
Erlec1,-0.12609048,0.3237914022712677,0.7123167641603639
5031415H12Rik,-20.009922,0.3177913298902952,0.7058832106378612
Ncs1,-1.0694107,0.3237290813523229,0.7122688301745801
Gm16185,-19.680254,0.3177913297997511,0.7058832106378612
Mfng,-1.0657561,0.32360213747737887,0.712167859973698
Gm14288,-19.182665,0.3177913297308994,0.7058832106378612
Mrpl48,-0.08150619,0.32345147906354554,0.7120146363000984
Pfn4,-19.634447,0.3177913297071342,0.7058832106378612
Nptxr,-0.7136743,0.32316629813451336,0.7114759906186173
Tcam1,-19.634447,0.3177913297071342,0.7058832106378612
Syncrip,-0.08242506,0.3230876051244723,0.7113918662889803
Tfr2,-19.634447,0.3177913297071342,0.7058832106378612
Hibadh,-0.10168581,0.32283603264299465,0.7109270177487901
Nlrp10,-19.634447,0.3177913297071342,0.7058832106378612
Ccdc174,-0.13096415,0.32278334944248566,0.7109000876993107
Epb41l4a,-19.634447,0.3177913297071342,0.7058832106378612
Cdc37l1,-0.15949589,0.32233792060137867,0.7104533147783804
Tagap,-19.68373,0.3177913296917985,0.7058832106378612
1810008I18Rik,-0.4147735,0.3222715978040849,0.7103962353501234
Pth1r,-19.820415,0.3177913296323707,0.7058832106378612
Spag6,-1.9752469,0.32246688657875755,0.7105593226142328
Gm21083,-19.820415,0.3177913296323707,0.7058832106378612
Gm13075,-1.4902134,0.32212053406293956,0.7102414234740323
Gm17189,-19.860518,0.3177913296197919,0.7058832106378612
Ajuba,-0.7086972,0.32197032304710455,0.7100884145214317
Gm26720,-19.860518,0.3177913296197919,0.7058832106378612
Gm17197,-0.41868013,0.321915997286426,0.7100884145214317
1700031A10Rik,-20.259771,0.31779132960861717,0.7058832106378612
Cops8,-0.11321641,0.32184241157703447,0.7100884145214317
Mcpt9,-22.172094,0.3177913295534049,0.7058832106378612
Gm16596,-1.5978377,0.321932724816029,0.7100884145214317
Ccdc96,-19.831934,0.31779132949618993,0.7058832106378612
Fam210a,-0.13589135,0.3215856581082493,0.709804300314023
Srrm3,-20.251654,0.3177913294935832,0.7058832106378612
Nek6,-0.11702894,0.32149012323649573,0.709804300314023
AU021092,-20.251654,0.3177913294935832,0.7058832106378612
Tnrc18,-0.1596731,0.3213432250988919,0.7097449709476968
Etv1,-19.669235,0.31779132942916055,0.7058832106378612
Cyp2r1,-0.63672394,0.3208990135436652,0.7090605262168778
Gm28592,-19.669235,0.31779132942916055,0.7058832106378612
Noc3l,-0.2316792,0.32047570149813415,0.7083923902423537
Apba1,-19.343624,0.317791329117594,0.7058832106378612
Ipo13,-0.21755731,0.3204416047801892,0.7083923902423537
Gad1,-19.343624,0.317791329117594,0.7058832106378612
Ghitm,-0.078057945,0.3202092816067156,0.7080706814741177
Stard8,-19.483124,0.3177913290596305,0.7058832106378612
Trim80,-0.8115287,0.32017031739117924,0.7080706814741177
Gckr,-19.483124,0.3177913290596305,0.7058832106378612
Cep44,-0.18050154,0.3201076148978595,0.7080240549528112
Hbb-bt,-19.483124,0.3177913290596305,0.7058832106378612
