,logFC,P.Value,adj.P.Val
Lrch2,0.0,1.0,1.0
Mob3a,-0.043281324,0.7438923527682872,0.8820846079479409
Sept3,0.0,1.0,1.0
Wdpcp,-0.09156334,0.7438346988044693,0.8820846079479409
Ren1,0.0,1.0,1.0
Traf5,-0.07175948,0.7433559434326518,0.881681560066279
Prg3,0.0,1.0,1.0
Gna12,-0.03807035,0.7433341592437768,0.881681560066279
Lrrtm2,0.0,1.0,1.0
Ppt1,-0.01479164,0.7432048822643255,0.8816213984090044
Gm28187,0.0,1.0,1.0
Epb41l3,-0.015189045,0.74319133990843,0.8816213984090044
Btnl10,0.0,1.0,1.0
Tpm4,-0.013406212,0.7430887757713017,0.8816026908337217
Cdh20,0.0,1.0,1.0
Gm43714,-0.20107214,0.7426498742552683,0.8812009615319263
Kcne1l,0.0,1.0,1.0
Shisa7,-0.078261666,0.7419743187085774,0.8805182808391296
Irs4,0.0,1.0,1.0
Fkbp14,-0.1407108,0.7417139268641206,0.8803281667420769
Robo2,0.0,1.0,1.0
Mtl5,-0.13127846,0.7415181589296911,0.880201385188644
Frmpd3,0.0,1.0,1.0
Rnf39,-0.4925255,0.7410216567554131,0.8799225335605699
Egr4,0.0,1.0,1.0
Slc16a9,-0.3087145,0.7408943289251206,0.8798307907961309
Lbx1,0.0,1.0,1.0
Sh3bp4,-0.030313525,0.7406363287222332,0.8796432957985809
Nxph3,0.0,1.0,1.0
Lncenc1,-0.4928515,0.7403835331963722,0.8794619324631504
4930579O11Rik,0.0,1.0,1.0
Gm17116,-0.36104992,0.7403121386970695,0.8794365722519841
Gm10549,0.0,1.0,1.0
Bnip2,-0.0302593,0.7396938615960226,0.8788209201424451
Ncam2,0.0,1.0,1.0
Tacstd2,-0.7130753,0.7392178951459881,0.8783148121298479
Upk3bl,0.0,1.0,1.0
Ak7,-0.090456076,0.7387828361336806,0.8778572438553769
Sfmbt2,0.0,1.0,1.0
Hmgxb3,-0.028774206,0.7386909884251212,0.8778572438553769
Il22ra2,0.0,1.0,1.0
Pcdhb14,-0.7155234,0.7384355833768435,0.8776226502557332
Tex36,0.0,1.0,1.0
Gm26596,-0.29933023,0.7382512898498765,0.87752231578273
Gm26717,0.0,1.0,1.0
9030612E09Rik,-0.49520203,0.7379846262822635,0.8772646849528658
4931423N10Rik,0.0,1.0,1.0
Clec11a,-0.047426917,0.7378630157354507,0.8771794598511077
RP23-278M8.1,0.0,1.0,1.0
Gpr157,-0.07816608,0.7377026116112074,0.8771074420733254
Pira2,0.0,1.0,1.0
Arl9,-0.34732145,0.7375972728038134,0.877041536976887
Fgf16,0.0,1.0,1.0
Erich2,-0.12067188,0.7374677804460434,0.8770184328207599
Abcd2,0.0,1.0,1.0
N4bp1,-0.01672568,0.7373902997262225,0.8770184328207599
Asic2,0.0,1.0,1.0
Ceacam12,-0.3051262,0.7373647922797933,0.8770184328207599
Tnni2,0.0,1.0,1.0
Myom3,-0.16862768,0.7372547069448883,0.8770184328207599
Ptch2,0.0,1.0,1.0
Gm11725,-0.719302,0.737238856605421,0.8770184328207599
Ifitm10,0.0,1.0,1.0
Gm26649,-0.72008014,0.7369836810628594,0.8768801403559324
Eln,0.0,1.0,1.0
Wdhd1,-0.021383712,0.7369560904241944,0.8768801403559324
Muc6,0.0,1.0,1.0
Cpt1b,-0.42551127,0.7367031503316136,0.8767495910048385
Nanos2,0.0,1.0,1.0
Napb,-0.07722192,0.7361714094053309,0.8763541645766075
Defa2,0.0,1.0,1.0
Fbxw10,-0.4079674,0.7360437833525432,0.8762615950717594
Gm21498,0.0,1.0,1.0
Nt5dc3,-0.094612814,0.7357158051869006,0.875992555409412
Slc8a1,0.0,1.0,1.0
Mmaa,-0.020956863,0.735711492421087,0.875992555409412
Il10,0.0,1.0,1.0
2810425M01Rik,-0.3157948,0.7354844392581765,0.875992555409412
Gm12953,0.0,1.0,1.0
Tmem240,-0.19135363,0.7353958732851524,0.875992555409412
1810041L15Rik,0.0,1.0,1.0
Aebp2,-0.015717981,0.7353379486629521,0.875992555409412
Gm11205,0.0,1.0,1.0
Tnfaip2,-0.72556794,0.7352335699085277,0.875992555409412
Drd4,0.0,1.0,1.0
Tox,-0.020688476,0.7350054527724921,0.8758561620377706
Tmem132e,0.0,1.0,1.0
Zfat,-0.08378039,0.7347976063236619,0.8756678649074807
Klhl14,0.0,1.0,1.0
Rabl3,-0.027390502,0.7345861714159108,0.8755940304070948
Prox1os,0.0,1.0,1.0
Gng4,-0.35508588,0.7344333032669252,0.8755305907543367
Adcyap1,0.0,1.0,1.0
Wdr54,-0.123982124,0.7338833236039006,0.8751718000604876
Gm42624,0.0,1.0,1.0
Pm20d1,-0.030229483,0.733798412004268,0.8751299283441467
Gtf2a1l,0.0,1.0,1.0
Mcmbp,-0.013194369,0.7337366030612864,0.875115605103569
Efcab6,0.0,1.0,1.0
Gm26732,-0.5327072,0.73357444595105,0.875084149060851
Scube1,0.0,1.0,1.0
Gm42918,-0.32054576,0.7334159156173317,0.8749706643002967
Adamtsl1,0.0,1.0,1.0
Ptcd1,-0.029430356,0.7333439102037225,0.8749706643002967
Wbscr17,0.0,1.0,1.0
Grap2,-0.7323896,0.733073127262492,0.8747398699927867
A630023P12Rik,0.0,1.0,1.0
Gm17435,-0.18159533,0.7327391927488301,0.8745195486399886
Kndc1,0.0,1.0,1.0
Prune2,-0.2652604,0.7323760500190153,0.8741455088626066
Orm3,0.0,1.0,1.0
Cr1l,-0.0132041285,0.7318826971964734,0.8736159922451858
Plekhh2,0.0,1.0,1.0
Rab1b,-0.015611834,0.7314238135302296,0.8731868665194785
Atp2b3,0.0,1.0,1.0
Gm26577,-0.7378701,0.7313417041410226,0.8731481599884632
Msx3,0.0,1.0,1.0
1810019N24Rik,-0.23554945,0.7312168712805921,0.8730584372206717
Gm10392,0.0,1.0,1.0
Lmntd2,-0.08558473,0.7310331205811267,0.8729718269146951
Ccdc113,0.0,1.0,1.0
Gm16048,-0.36328298,0.7310198799517753,0.8729718269146951
Prr33,0.0,1.0,1.0
A1cf,-0.016590709,0.7306427725475008,0.8727287548924165
Gm3002,0.0,1.0,1.0
Gm26899,-0.21989797,0.7297491748253802,0.8718391630434703
Grin3a,0.0,1.0,1.0
6430550D23Rik,-0.08715196,0.7297384249621945,0.8718391630434703
Gm15319,0.0,1.0,1.0
Scn3a,-0.25185013,0.7296183902961735,0.8718014532314311
Gm3696,0.0,1.0,1.0
Iqcd,-0.43806934,0.7293025862892195,0.8715426282802077
Gm14718,0.0,1.0,1.0
Skida1,-0.51584184,0.7292151400500444,0.8714973922809732
Gm44210,0.0,1.0,1.0
Ccnk,-0.017012088,0.728808456746513,0.8711298469872447
Akap12,0.0,1.0,1.0
Epcam,-0.004662016,0.7287921318742887,0.8711298469872447
Slc13a5,0.0,1.0,1.0
Pip5k1a,-0.019928414,0.7286896189277265,0.8711063043140774
Adgrb3,0.0,1.0,1.0
Crebzf,-0.024543637,0.7286707588323134,0.8711063043140774
Tekt1,0.0,1.0,1.0
Platr27,-0.070385166,0.7286140010481141,0.8711063043140774
Cd40lg,0.0,1.0,1.0
4930547M16Rik,-0.15527976,0.7285793647860748,0.8711063043140774
Bend6,0.0,1.0,1.0
Dand5,-0.04946491,0.7283420873468218,0.8709278375711554
Dsc3,0.0,1.0,1.0
S1pr2,-0.08340945,0.7283311902730343,0.8709278375711554
Nlgn3,0.0,1.0,1.0
Bhlhb9,-0.07517937,0.7278273097395025,0.8706084891465712
Cdh2,0.0,1.0,1.0
Cbln1,-0.7490966,0.7278112325257159,0.8706084891465712
Chst9,0.0,1.0,1.0
Cdkl3,-0.0611969,0.7275436266707159,0.8705061722260836
Cxcr4,0.0,1.0,1.0
4930513D17Rik,-0.29717952,0.7274357418538187,0.8704363537789156
Spata45,0.0,1.0,1.0
Fbxo11,-0.021011755,0.727407601272252,0.8704363537789156
Serpinf1,0.0,1.0,1.0
Slc41a3,-0.22688016,0.7269881068042665,0.8700784581401195
Gm3500,0.0,1.0,1.0
Wdfy1,-0.018749297,0.7269743415651511,0.8700784581401195
Psg20,0.0,1.0,1.0
Arg1,-0.11434026,0.7269588003914783,0.8700784581401195
Tmem28,0.0,1.0,1.0
Lpin2,-0.021773005,0.7269290532378985,0.8700784581401195
Gm3264,0.0,1.0,1.0
Cln5,-0.034889117,0.7267335645387956,0.8700108270073067
Npy1r,0.0,1.0,1.0
Gm43703,-0.31611237,0.7261528658667105,0.8694341017834505
Ar,0.0,1.0,1.0
Mgat1,-0.018073827,0.726113615568618,0.8694341017834505
Tusc5,0.0,1.0,1.0
Gm43549,-0.13035938,0.7259404724831823,0.8692982571003041
Defa-rs7,0.0,1.0,1.0
Gm6712,-0.13780059,0.7259344894150954,0.8692982571003041
Gm3252,0.0,1.0,1.0
Tmem88b,-0.18975407,0.7252976561946436,0.8686468828670669
Slc8a2,0.0,1.0,1.0
Khdrbs1,-0.009992539,0.7252458626227734,0.8686440528809976
Cldn13,0.0,1.0,1.0
Qpct,-0.7573214,0.7252350516808834,0.8686440528809976
4930568A12Rik,0.0,1.0,1.0
Trim47,-0.13975424,0.7251062653016761,0.8685952556336983
Zfp449,0.0,1.0,1.0
Dhdh,-0.15865079,0.7245044508358389,0.868111053766412
Ccdc160,0.0,1.0,1.0
Adam11,-0.31269312,0.7245013670174543,0.868111053766412
Il4,0.0,1.0,1.0
Sorcs3,-0.39114618,0.7239187438776474,0.8676458932043308
RP23-218E6.4,0.0,1.0,1.0
Gm14306,-0.25414568,0.7238092901165671,0.8675738800367256
Pcdhb3,0.0,1.0,1.0
Secisbp2,-0.021561531,0.7237211745512571,0.8675274352243684
Smarca1,0.0,1.0,1.0
Gm12258,-0.08142949,0.7234937406948019,0.8674050503389562
3110004A20Rik,0.0,1.0,1.0
Cyb5d2,-0.049796365,0.723274860133136,0.8674050503389562
Slit3,0.0,1.0,1.0
Gm5786,-0.021586824,0.7229867461429842,0.867179447817259
Iqub,0.0,1.0,1.0
Ints8,-0.024366817,0.7229366958764694,0.8671786045486141
Pcdhb21,0.0,1.0,1.0
Bmp2,-0.072890595,0.7222363914437058,0.8665160173988012
Grm6,0.0,1.0,1.0
Mllt10,-0.013024274,0.7221232724427342,0.8665160173988012
Speer2,0.0,1.0,1.0
Grin1os,-0.428556,0.7217088867564612,0.866119665845202
Rasgef1c,0.0,1.0,1.0
Armc2,-0.15648454,0.7208125741654043,0.8652161871708204
Endou,0.0,1.0,1.0
Mr1,-0.5303316,0.7206465070911925,0.8651401194912915
Kcnmb1,0.0,1.0,1.0
Pitx2,-0.018048987,0.7205929066723042,0.8651401194912915
Gpr173,0.0,1.0,1.0
Akr1e1,-0.016574563,0.7204227275048687,0.865048759169324
Gm572,0.0,1.0,1.0
Ubr1,-0.03435603,0.7201279602443384,0.8648130011189613
Asb9,0.0,1.0,1.0
Slc16a10,-0.019279856,0.7198995882944101,0.8646012150841133
Rapgef3os2,0.0,1.0,1.0
BC030499,-0.12126112,0.7198535379066309,0.8646012150841133
Pdzrn4,0.0,1.0,1.0
Gm15829,-0.2718374,0.7197337753882538,0.8645759542619307
Nek10,0.0,1.0,1.0
Cdca7l,-0.019965835,0.7197305733111431,0.8645759542619307
Gabra1,0.0,1.0,1.0
Man2c1os,-0.059719734,0.7193569670082547,0.8642414699689657
Gabrb2,0.0,1.0,1.0
Abcg1,-0.30753863,0.719140586485973,0.8641587476968
Cpxm2,0.0,1.0,1.0
Rab5a,-0.015027949,0.7191020009412488,0.8641587476968
Gm12195,0.0,1.0,1.0
Uggt2,-0.14980389,0.7188787971113129,0.8640214145159087
Pcdhb8,0.0,1.0,1.0
Ildr2,-0.777817,0.7188759854353933,0.8640214145159087
Prdm8,0.0,1.0,1.0
Rbl1,-0.02329014,0.7184460807845995,0.8638084857501402
Draxin,0.0,1.0,1.0
Lmo1,-0.14772983,0.7179025642211793,0.8633986809408197
Gpr6,0.0,1.0,1.0
Mettl4,-0.04819084,0.7178467674731152,0.8633986809408197
Pcdhb9,0.0,1.0,1.0
Sbpl,-0.7814399,0.7177616266012421,0.863387299901679
RP23-145E21.1,0.0,1.0,1.0
RP23-216D14.3,-0.7820706,0.7175612156571614,0.8632053150837415
Sult6b1,0.0,1.0,1.0
4930573C15Rik,-0.088701904,0.7174598913959247,0.863142511912137
Gm12144,0.0,1.0,1.0
Uox,-0.23806164,0.7174068198316491,0.863142511912137
Csdc2,0.0,1.0,1.0
Hexdc,-0.034652133,0.7171835558450258,0.863084054421051
Ak9,0.0,1.0,1.0
Aqp12,-0.26944187,0.716828205830029,0.862736940007609
Pcdhb11,0.0,1.0,1.0
Map1s,-0.03750829,0.7161915357260953,0.8620887634300071
Havcr1,0.0,1.0,1.0
Fam71a,-0.20681362,0.7161017042901776,0.8620396800583157
Prickle2,0.0,1.0,1.0
Fam166b,-0.47630817,0.715854061151479,0.8618622952785316
Pcdhb16,0.0,1.0,1.0
Rhbdd3,-0.024315888,0.7157501520837131,0.8618622952785316
Dlgap2,0.0,1.0,1.0
Gm43672,-0.03106047,0.7157208400221771,0.8618622952785316
Tlr7,0.0,1.0,1.0
Map2k6,-0.030357767,0.7156304167056438,0.8618622952785316
9930111J21Rik1,0.0,1.0,1.0
Zfp92,-0.22840561,0.7153431142777955,0.8617167910065603
Rspo3,0.0,1.0,1.0
Rad54b,-0.03432469,0.7145067456333292,0.8609453538819593
Gm9767,0.0,1.0,1.0
Kantr,-0.1302561,0.7142811454795174,0.8607915628522534
Samd3,0.0,1.0,1.0
Htr4,-0.10231796,0.7139725936387938,0.8604787317752228
Efemp1,0.0,1.0,1.0
Arhgap15,-0.37083775,0.713892152935479,0.8604407958528926
Robo1,0.0,1.0,1.0
Hhat,-0.06519597,0.7136585815318879,0.8602182765114114
Panct2,0.0,1.0,1.0
Xkr5,-0.06934894,0.7134679595848007,0.8601065002252659
9330159F19Rik,0.0,1.0,1.0
Optn,-0.033112545,0.713371442116722,0.8600491460151726
Slc36a3,0.0,1.0,1.0
BC005537,-0.012365069,0.7133552677386021,0.8600491460151726
Cntn1,0.0,1.0,1.0
Zfp128,-0.1612532,0.7128666836873596,0.85955854483587
Gm15969,0.0,1.0,1.0
Stat4,-0.44518414,0.712579620173211,0.8593893120104205
Soga3,0.0,1.0,1.0
Rogdi,-0.029679565,0.7125054398030906,0.8593739896850686
Zfhx4,0.0,1.0,1.0
Dync2li1,-0.08614002,0.7119670260987748,0.8588273304251627
Cfap70,0.0,1.0,1.0
Arhgef26,-0.019825935,0.7117225545427153,0.8585913675416444
Wnk3,0.0,1.0,1.0
Fbxl18,-0.03130309,0.7109448707444691,0.8578398136750972
F930017D23Rik,0.0,1.0,1.0
Ireb2,-0.01984847,0.7107644623203582,0.857788881007874
Slc44a5,0.0,1.0,1.0
Sipa1l2,-0.04149383,0.7106063696169727,0.8576569871757596
Sparc,0.0,1.0,1.0
Lyrm7,-0.041729577,0.7100318531063168,0.8572579700884441
Lilrb4a,0.0,1.0,1.0
Spata21,-0.50960183,0.7095803082110012,0.8568305336488644
4933424L21Rik,0.0,1.0,1.0
Gm14302,-0.23700683,0.7094599532169754,0.856802952228844
Pcdhga1,0.0,1.0,1.0
Cand1,-0.016368303,0.7089093776797172,0.8562557216279929
Dse,0.0,1.0,1.0
Dusp1,-0.09776574,0.7087030601995079,0.8560653613476734
Rbm48,-3.9028695e-05,0.999615094117241,1.0
Rasgrf2,-0.027286338,0.7086011477356672,0.8560010977630357
Rnase6,-0.00057254324,0.9996114458413925,1.0
Urb2,-0.038269904,0.7084284066879825,0.8559100990531396
Gm29367,-0.00062750943,0.9994949994874198,1.0
Rnf19b,-0.032239445,0.7077122726341298,0.8551624676476355
Gm15728,-0.0003436456,0.9994370863971467,1.0
Ubash3b,-0.13741103,0.7075796300441741,0.8551197881002869
M5C1000I18Rik,-0.0030789874,0.9987960102543557,1.0
Ccdc61,-0.022507565,0.7073684698587015,0.8549821941555101
RP23-435E16.3,-0.0018388623,0.998692850275434,1.0
Abcb1b,-0.3087062,0.7072361692187281,0.8549134476788254
Fscn1,-0.003452826,0.9986498411349979,1.0
Exoc3l,-0.45837548,0.7071632001962714,0.8549104923671628
Gab3,-0.0024478107,0.9983662457486766,1.0
Nptxr,-0.15313934,0.7066202674204702,0.8543716774033249
Wdr82,-0.000113784474,0.9978555209658138,1.0
Apbb1,-0.27938432,0.7060085863700406,0.8539805416310653
Eif3l,-6.0521397e-05,0.9978159896249721,1.0
Klra5,-0.75974035,0.7056627966292852,0.853683899570868
Ephb6,-0.0061606904,0.9975909678895216,1.0
Glyctk,-0.071394905,0.7053616171383549,0.8534958133975288
Hdac6,-0.00036094582,0.9972073909246135,1.0
Polr3gl,-0.023693237,0.7047877425586835,0.8530150200952491
RP23-361O12.3,-0.006618002,0.9970115761794631,1.0
Rell1,-0.029553367,0.7044332234835515,0.8526660033252825
Nhlrc2,-0.0003296682,0.99611166064133,1.0
Setmar,-0.07105118,0.7041188943797463,0.8525204169033541
Nrip2,-0.0045509823,0.9959352498285965,1.0
Hibadh,-0.013247125,0.7034583609188144,0.8521316451662181
Bvht,-0.00070231716,0.995894918088619,1.0
Rimbp3,-0.16830215,0.7026750788372085,0.8513001834130483
Strbp,-0.00016883996,0.9958123223858879,1.0
Tti1,-0.032136317,0.7023192540015326,0.8510451145062015
Clcn3,-0.00024704644,0.9949323681178174,1.0
RP23-324J22.6,-0.3649863,0.7023019348055911,0.8510451145062015
Gm21833,-0.013261969,0.9948142313086021,1.0
Dapl1,-0.83334786,0.7020248867576699,0.8508644275462124
Gm42555,-0.0071521923,0.9941910986161384,1.0
Gm15232,-0.83446014,0.7016893682784462,0.8506888357913236
Kdelc1,-0.0007822164,0.9938387471782231,1.0
Polr3f,-0.026308995,0.7016549114412098,0.8506888357913236
Pafah1b1,-0.00022841162,0.9938215944059057,1.0
Armc9,-0.054302104,0.7016092056143448,0.8506888357913236
Cacna1b,-0.016099717,0.993704638611448,1.0
Snrnp200,-0.016253317,0.7011158715115604,0.8501731444985268
Zyx,-0.00048572838,0.9936779350613698,1.0
Gm16233,-0.31840366,0.7009107526461631,0.8499830692326978
Casp2,-0.00048994034,0.99328409800811,1.0
Gm27022,-0.3542534,0.7008325363500049,0.8499468710337222
5430427O19Rik,-0.012978233,0.9927703582552332,1.0
Cfp,-0.115435995,0.7007446484169157,0.8499468710337222
Adcy8,-0.003398386,0.992638241393208,1.0
A830009L08Rik,-0.46464136,0.7006990658309029,0.8499468710337222
Mafk,-0.0010263094,0.9921150374705672,1.0
Gm6525,-0.14562401,0.700586735363715,0.8499339619595817
Prdx3,-0.00026277773,0.9916897459187869,1.0
Dab1,-0.022095026,0.7005667601859948,0.8499339619595817
Vwa3b,-0.0065106186,0.9912443118748484,1.0
C2cd4d,-0.13013393,0.7004144294079828,0.8498503602835381
Rgs5,-0.011290556,0.9909329285760753,1.0
Tmco6,-0.04388322,0.6999960829825687,0.8495187269511519
Ppp2cb,-0.00058292714,0.9907146118349044,1.0
Mea1,-0.012210328,0.6995226285379128,0.8491200629478995
Klhl35,-0.0126853855,0.990658022548749,1.0
Mrrf,-0.01633819,0.6994923704799069,0.8491200629478995
Dhrs7,-0.00048134,0.9904683016680218,1.0
Pgr,-0.6082689,0.6993223214253868,0.8490528640602683
Sdhc,-0.00022730383,0.9904480957027013,1.0
Gm43263,-0.84274226,0.6992248003080621,0.8490332675144464
Rela,-0.0007379403,0.9902347092835786,1.0
BB365896,-0.47364256,0.6988837818463524,0.8486963373910545
Gm10718,-0.02600885,0.9898308618255833,1.0
9230104M06Rik,-0.37640733,0.6988730834475025,0.8486963373910545
Pmvk,-0.00051988586,0.9897112413194806,1.0
Cd84,-0.46294177,0.6983999170748671,0.8482846103647111
Pcdhb5,-0.020525638,0.9886732758828083,1.0
Arhgap25,-0.48188108,0.6981963586673252,0.8480959847142397
Zfp354a,-0.002561339,0.9886411659304123,1.0
Arx,-0.33380523,0.6978207271831008,0.847815517062267
Scand1,-0.00035397647,0.9886174902173277,1.0
Gm5434,-0.29687083,0.6973011288981396,0.8473599846571472
Prkce,-0.0013297303,0.9881894922367156,1.0
G6pc,-0.1587688,0.6971349757336408,0.8472166617266438
Ccdc17,-0.0033657632,0.9881126979288112,1.0
Cdc40,-0.019972427,0.6970688897346009,0.8471949373612381
Gm15690,-0.015633697,0.9879148434256129,1.0
Erf,-0.022949772,0.6969361303446097,0.8471507656184427
Kifc1,-0.0009372866,0.9879025195343518,1.0
Itgae,-0.14249782,0.6968706338271262,0.8471297487717273
Podn,-0.027423007,0.9876781955458509,1.0
Amotl1,-0.15499961,0.6967586469740809,0.8471108138422252
6030408B16Rik,-0.010701685,0.9874002617410728,1.0
Hist2h2aa2,-0.85234284,0.696379241466184,0.8467081166737184
Pde7b,-0.020455096,0.9871847384779009,1.0
Kif23,-0.019556697,0.695405208158399,0.8457578879484771
Arxes1,-0.023421586,0.9871003947707564,1.0
Ccdc68,-0.0467062,0.695081083697564,0.8454221957237883
Gm14325,-0.004014469,0.9866912677693842,1.0
Ginm1,-0.019402338,0.6950427811381292,0.8454221957237883
Fbxo44,-0.0033617434,0.9863487213448756,1.0
Gstp1,-0.010330331,0.6947053828554509,0.8451407194820935
Gpr160,-0.0015490804,0.9858469673170077,1.0
Ccdc88c,-0.062704176,0.6945881211509187,0.8450565669471819
Gm16008,-0.020065174,0.9855269089754017,1.0
4933427G17Rik,-0.26510784,0.6944818497355445,0.8449857747976683
Gm14966,-0.0036324486,0.9854524057512033,1.0
Trappc12,-0.026911063,0.6943767765541327,0.8449439407138417
Mitd1,-0.0008907218,0.9854382791293895,1.0
D030047H15Rik,-0.6723808,0.694285792553244,0.8449227307851909
4930519P11Rik,-0.027300155,0.9854256433767719,1.0
Rhobtb1,-0.17323521,0.693357456097933,0.8440791697501105
Ckap2,-0.0010632309,0.9851858830400797,1.0
Dact1,-0.36628374,0.6932340333185616,0.8439934645633285
5730522E02Rik,-0.01777244,0.9848601458884856,1.0
Cbfa2t3,-0.118834786,0.6931237785073219,0.8439176996957782
Rsph1,-0.0042276722,0.9848353411553376,1.0
Zfp101,-0.025930952,0.6931126865422548,0.8439176996957782
Ttc28,-0.016016278,0.9847110547302769,1.0
Irak1bp1,-0.20854388,0.6922963996903464,0.8430271382273201
Rfesd,-0.0012358171,0.9845724830983208,1.0
Pde7a,-0.031965706,0.6920123328871866,0.8427396206393991
1700122O11Rik,-0.012352595,0.9840913717724646,1.0
Slc22a27,-0.86761963,0.6918957657687996,0.8426583192721052
3110083C13Rik,-0.015882364,0.9839860583519158,1.0
Fbxl15,-0.025568312,0.6916928660486383,0.8425841352469653
Hist1h2ab,-0.0035570844,0.9832990214794133,1.0
Pqbp1,-0.01800762,0.691683967681487,0.8425841352469653
Eda,-0.04292062,0.9832220142875466,1.0
Gas1,-0.86865884,0.6915944818212345,0.8425841352469653
Gtf3c4,-0.0015279948,0.9829051021651983,1.0
Bend7,-0.023836192,0.6914664921681694,0.8425841352469653
Pla2g10,-0.0046724332,0.9828809924791904,1.0
Cblb,-0.04049815,0.6913808691218557,0.8425545085352545
Hdgfrp3,-0.031659987,0.9826794815658703,1.0
Efr3a,-0.015754601,0.6911522211940393,0.8423342799807789
Suz12,-0.00079559477,0.9825365894294031,1.0
RP23-366O14.4,-0.49557206,0.6903962738455203,0.8417632498638262
Nsrp1,-0.0009096018,0.9824360036572038,1.0
Pnpt1,-0.021494232,0.6902371376481691,0.8416276172558477
Btbd10,-0.0023322564,0.9823810146769444,1.0
Ccdc190,-0.2663226,0.6901071551007272,0.841527606630759
2210404O09Rik,-0.002437915,0.982066575793812,1.0
Mppe1,-0.07738032,0.6899487443883908,0.8415095283965291
Slc18a2,-0.016072346,0.9818494278704692,1.0
Mfap3l,-0.2661274,0.6898413804982763,0.8414369805994453
Efna5,-0.04695843,0.9816436435131565,1.0
Padi1,-0.59717435,0.6896289589640323,0.8413530752481908
Hist1h4b,-0.0066003366,0.9815892166431025,1.0
Dtx4,-0.025059825,0.6887630872024193,0.8406189944056809
RP23-74K24.2,-0.011036075,0.9808743743092455,1.0
Rab11fip5,-0.6309285,0.6886206996537678,0.8406189944056809
Caly,-0.049232703,0.9807547192384121,1.0
Aim1,-0.029729826,0.6884330972412893,0.8404776169112949
Trim37,-0.0013173636,0.9805157827511819,1.0
Efcab5,-0.10903117,0.6882568501836452,0.8403965009000718
Gm20554,-0.050262026,0.9803527701076522,1.0
Prdm4,-0.031639215,0.6882415150968488,0.8403965009000718
Hist1h3d,-0.0039605103,0.9801197345784856,1.0
D6Wsu163e,-0.035858303,0.6881206234368684,0.8403880544621648
Hoxa10,-0.032793205,0.979941020236434,1.0
Med14,-0.022714596,0.6877910975930159,0.8401023811775957
Mcur1,-0.0013260773,0.979908272978642,1.0
Fam19a1,-0.8838827,0.6871584107613875,0.8393879293973212
Tram1,-0.0008413626,0.9798791514593306,1.0
Wfdc18,-0.5292993,0.687052116945709,0.8393164303849109
1700015F17Rik,-0.03732629,0.9794393343695604,1.0
Smim20,-0.0115121845,0.6869182487225245,0.8392112336485624
Gm43136,-0.025907725,0.9790695759317031,1.0
Card19,-0.023173146,0.6868053625703046,0.8391316579606454
Dfnb59,-0.038789164,0.9790000611675145,1.0
Dyrk3,-0.05295453,0.6867157935664508,0.8391316579606454
Nup62cl,-0.02837251,0.978159051936795,1.0
Urgcp,-0.028105663,0.6866675814192875,0.8391316579606454
Gm29375,-0.04879924,0.9778704419300797,1.0
2610042L04Rik,-0.6059752,0.6865797732867182,0.8391316579606454
Raly,-0.0005384461,0.9778359326996042,1.0
Gm37170,-0.60406077,0.6863764396941208,0.8389575832750076
Dagla,-0.0058593866,0.9775250505641533,1.0
Osbpl11,-0.039748468,0.6860812022331033,0.838655047777012
Tmem38b,-0.0026100231,0.977160150924873,1.0
Lgi4,-0.4998355,0.6856789910124517,0.8384038435986115
Palm,-0.013637888,0.9768746140080273,1.0
Slc26a8,-0.8900232,0.6853802684252073,0.8382647172213368
Gm9949,-0.025751615,0.9766580439241613,1.0
Rnf10,-0.01179347,0.6853607193002177,0.8382647172213368
Gzmk,-0.052864812,0.9764717044375927,1.0
Zfand2a,-0.054317757,0.6853061110126923,0.8382647172213368
Zfp784,-0.0036320274,0.9762405876090232,1.0
Oser1,-0.016464533,0.6847164627895831,0.837744370995011
Gem,-0.019986581,0.9761177581323859,1.0
Adamtsl4,-0.28348914,0.6845078364298315,0.8375880816249505
Slc4a11,-0.032199964,0.975795659442402,1.0
Gm43400,-0.71756685,0.6843967009153228,0.8375280797482568
Khnyn,-0.005111101,0.9755161106643759,1.0
Ccnt1,-0.016986975,0.6840459104220034,0.8372154049203138
Tnfrsf10b,-0.004183988,0.9754200794702759,1.0
Hrsp12,-0.016100753,0.6832234057400807,0.8363565117767569
Ralgds,-0.0024255458,0.9753329926142384,1.0
St8sia3os,-0.30667108,0.6828834258908857,0.8360837764356256
Cadps,-0.034633555,0.9750405615501103,1.0
Rfc1,-0.015495459,0.6826302335479277,0.8358911029871183
Marc1,-0.02483618,0.9749480843898062,1.0
Sgtb,-0.17482258,0.6822915783152985,0.8355920207495116
Haao,-0.024534153,0.9732185384674339,1.0
Bfsp2,-0.46623063,0.6820757424770527,0.8354441362340035
Otud7b,-0.0022537536,0.973216668167669,1.0
Pum1,-0.014696285,0.6820384575042483,0.8354441362340035
Shcbp1l,-0.023470849,0.972854826806248,1.0
Gm9755,-0.04195182,0.6820106004965558,0.8354441362340035
Arhgap21,-0.0018384311,0.9722835058693718,1.0
Gm21844,-0.90233433,0.6818488656638004,0.8353409171995235
Gprc5a,-0.0110802995,0.9720784331439328,1.0
Gm29292,-0.5921046,0.6813415406705029,0.8347775844804258
Rasl10a,-0.0719894,0.9718697152568924,1.0
Zfp512b,-0.05870663,0.6811715925011002,0.8346857537843827
