,logFC,P.Value,adj.P.Val
Tmf1,-0.10805027,0.15995541414341993,0.371595412293096
Entpd1,-19.325674,0.31744931056334436,0.540975270275596
Atrnl1,-0.23871915,0.15995193348401934,0.371595412293096
Tdpoz1,-18.49528,0.3174493105019485,0.540975270275596
H2afy2,-0.38694414,0.1599391168373293,0.371595412293096
Trpc7,-18.61761,0.31744931036600776,0.540975270275596
1700001P01Rik,-18.971739,0.1599680927557771,0.371595412293096
Cnga1,-18.750675,0.31744931031322793,0.540975270275596
Raver2,-18.925646,0.1599511327985125,0.371595412293096
Eqtn,-18.963884,0.31744931030436413,0.540975270275596
Kcnh1,-19.481165,0.15992755231249953,0.371595412293096
Cdkl1,-18.131666,0.3174493100963223,0.540975270275596
Sod3,-18.49578,0.15991820314594674,0.371595412293096
Creg2,-18.534735,0.3174493100911252,0.540975270275596
Trim38,-18.930477,0.159879707191358,0.371595412293096
3100002H09Rik,-18.852976,0.3174493099857417,0.540975270275596
Gm43126,-19.073366,0.15985902421276352,0.371595412293096
Pcdhb15,-19.488691,0.31744930987634673,0.540975270275596
Pcdhb12,-19.050774,0.1598038009544338,0.371595412293096
Slc44a5,-19.082638,0.3174493098289369,0.540975270275596
Gm3164,-19.019604,0.15966102148123665,0.37156974314524854
Oas1h,-17.971472,0.31744930961954304,0.540975270275596
Gm31728,-18.901485,0.15965430221368404,0.37156974314524854
Tnfrsf8,-18.550135,0.3174493095446536,0.540975270275596
Tex22,-18.855412,0.15951304448963122,0.37142211883083204
Aoah,-18.862713,0.3174493091743948,0.540975270275596
Xrra1,-18.8774,0.1594890153859736,0.3714153813116504
Nkpd1,-18.613253,0.3174493091693611,0.540975270275596
Synj1,-0.16042359,0.15941279677452344,0.3713363040454269
Gm3512,-17.54489,0.3174493091128136,0.540975270275596
Elf3,-0.04916751,0.1593612559833145,0.3712654582254787
Pik3c2g,-18.996258,0.31744930898277574,0.540975270275596
Dennd2a,-18.857555,0.15920287334310934,0.37099484063896837
Prrt3,-18.436752,0.3174493089714448,0.540975270275596
Gm16048,-18.658802,0.1591695363541605,0.3709663477919977
Gm13387,-18.750132,0.3174493088920774,0.540975270275596
Adrb1,-18.169962,0.15914323787376813,0.3709542537678375
Cyp2f2,-18.598692,0.3174493088251468,0.540975270275596
C1qtnf9,-18.691422,0.15910530784123986,0.3709150404210809
Pnpla1os,-17.519886,0.31744930872682314,0.540975270275596
B3gnt2,-1.0473291,0.15905041812461584,0.3708362740750795
2310031A07Rik,-19.03752,0.31744930859924403,0.540975270275596
Ldlrad4,-0.28576607,0.1589950688405985,0.3708362740750795
Igfbp6,-18.067936,0.3174493085931223,0.540975270275596
Rimkla,-18.479986,0.15897077849452795,0.3708362740750795
Apod,-18.773987,0.3174493081557987,0.540975270275596
Gm26805,-18.959723,0.15896138605840848,0.3708362740750795
Uroc1,-19.184477,0.3174493081080117,0.540975270275596
Gfra4,-18.735125,0.15891542998937294,0.3708362740750795
Fcer1a,-19.67951,0.3174493080122409,0.540975270275596
Tspo,-0.04744537,0.15881542927604222,0.3707605829689373
Rasgrp4,-18.481714,0.31744930786411724,0.540975270275596
Rasd2,-0.76444614,0.158799061049052,0.3707605829689373
Gm10647,-18.877459,0.31744930783466024,0.540975270275596
Gpr27,-18.466402,0.15882806968589086,0.3707605829689373
Tekt1,-18.585365,0.31744930778896896,0.540975270275596
1810049J17Rik,-18.546434,0.1587582380485479,0.3707605829689373
Gm9978,-17.970324,0.31744930762918905,0.540975270275596
Gm17089,-19.196432,0.15872862763407591,0.3707605829689373
Myl1,-18.187319,0.31744930762269086,0.540975270275596
Tvp23a,-18.92128,0.1587245510148674,0.3707605829689373
9530036M11Rik,-18.187319,0.31744930762269086,0.540975270275596
Fancd2os,-18.863848,0.15868673941312608,0.3707605829689373
Gm4221,-18.790344,0.3174493074339212,0.540975270275596
Bcl2a1b,-18.45541,0.15868434585795496,0.3707605829689373
Gpr82,-17.73546,0.317449307363565,0.540975270275596
Nlrp9b,-19.181757,0.15866240684665414,0.3707605829689373
Fgf2,-17.73546,0.317449307363565,0.540975270275596
Tnni1,-0.61466664,0.1586227561379215,0.3707605829689373
1700029N11Rik,-19.24792,0.31744930725080694,0.540975270275596
Fyn,-0.4980973,0.1586233318438997,0.3707605829689373
Slc36a3os,-18.99988,0.31744930723136017,0.540975270275596
Dnajc12,-0.2617337,0.15862514178094106,0.3707605829689373
Col15a1,-18.602697,0.31744930708249536,0.540975270275596
Megf11,-19.788448,0.1586478146758082,0.3707605829689373
1700016L21Rik,-18.607996,0.31744930704161306,0.540975270275596
Gm26762,-18.998549,0.15864696141178858,0.3707605829689373
Ly6k,-18.363888,0.31744930703363816,0.540975270275596
Stmn3,-18.437849,0.1586358521649054,0.3707605829689373
Gm29502,-18.295107,0.31744930665773874,0.540975270275596
Gm43786,-18.810188,0.15861411900458722,0.3707605829689373
Acot12,-18.521282,0.31744930656406783,0.540975270275596
Zfp382,-18.945835,0.15858180868116412,0.3707605829689373
Galnt2,-18.177946,0.3174493065350688,0.540975270275596
Gm42903,-1.058212,0.15853881715546325,0.3707605829689373
Gm12264,-18.67065,0.31744930646408426,0.540975270275596
Gpr83,-19.005182,0.15850893636384883,0.3707605829689373
Pnmt,-18.51951,0.3174493064377744,0.540975270275596
Zrsr1,-0.39656794,0.15846618885473093,0.3707605829689373
Gm4076,-19.122429,0.3174493064219039,0.540975270275596
A730020M07Rik,-19.220657,0.15848079547073987,0.3707605829689373
Selp,-18.571577,0.31744930637824176,0.540975270275596
Ephx4,-18.596247,0.15845232399826795,0.3707605829689373
Gm16796,-18.309078,0.31744930632578505,0.540975270275596
Ddx4,-18.584667,0.15842386139829426,0.3707605829689373
2600006K01Rik,-18.03814,0.31744930629830714,0.540975270275596
Ephx2,-0.14195876,0.15838902140079864,0.3707605829689373
Cacng4,-18.398865,0.3174493060154455,0.540975270275596
March10,-19.296618,0.15840439600704057,0.3707605829689373
Igf2bp1,-18.038542,0.3174493059985233,0.540975270275596
Kif6,-18.907003,0.15839192045113631,0.3707605829689373
Gm1965,-18.038542,0.3174493059985233,0.540975270275596
4930519P11Rik,-18.492657,0.1583714678356147,0.3707605829689373
Fam159a,-19.276852,0.3174493056711027,0.540975270275596
Gm26836,-19.103573,0.15836255923434434,0.3707605829689373
Gm11027,-19.579607,0.31744930562425555,0.540975270275596
Arl5c,-18.515442,0.15833926679125668,0.3707605829689373
Gm26765,-19.01039,0.31744930561103946,0.540975270275596
Gm26695,-18.892124,0.15832906437126062,0.3707605829689373
Pdcd1lg2,-18.88727,0.3174493053444418,0.540975270275596
Egfros,-18.455292,0.1582588209550909,0.3707605829689373
Pcdhgb7,-18.273672,0.3174493052774543,0.540975270275596
Slc25a2,-18.805882,0.15823693123955496,0.3707605829689373
Trpv3,-17.889828,0.31744930523756804,0.540975270275596
Ephx3,-18.890123,0.15812922996630432,0.3707605829689373
Gm26571,-18.32879,0.31744930510796004,0.540975270275596
Ubash3a,-18.5982,0.15811155386283215,0.3707605829689373
Rxfp2,-18.32879,0.31744930510796004,0.540975270275596
Pnmal1,-18.712225,0.158089932755583,0.3707605829689373
Sfmbt2,-18.81388,0.31744930504242286,0.540975270275596
Gm20457,-19.118923,0.15805882884109915,0.3707605829689373
Ccdc184,-18.941963,0.31744930492290824,0.540975270275596
Hsd11b1,-18.747293,0.15804616042174088,0.3707605829689373
Kif19a,-18.42658,0.317449304916668,0.540975270275596
Fam126b,-0.14633851,0.15799429883258306,0.3707605829689373
Tmem72,-19.504616,0.31744930491341955,0.540975270275596
Frrs1l,-18.809137,0.15801187091737656,0.3707605829689373
Pcsk2os1,-18.404364,0.317449304870592,0.540975270275596
Sh2d4b,-18.668125,0.15800857280942393,0.3707605829689373
Eomes,-18.502142,0.3174493046385005,0.540975270275596
Gm4275,-18.907143,0.15798017119370825,0.3707605829689373
Gm17638,-18.215368,0.3174493045374134,0.540975270275596
F420014N23Rik,-18.889664,0.1579655325164695,0.3707605829689373
Zdbf2,-18.32765,0.31744930435907004,0.540975270275596
March3,-18.893883,0.1579135049510083,0.3707605829689373
4930562F07Rik,-19.03007,0.31744930431350754,0.540975270275596
Icam2,-18.610088,0.15790646081646575,0.3707605829689373
Pcdhga1,-17.69963,0.31744930429926327,0.540975270275596
4933428P19Rik,-18.645655,0.15788560234729726,0.3707605829689373
1700125H20Rik,-18.193962,0.3174493042897493,0.540975270275596
Dazl,-18.308453,0.1578694856920954,0.3707605829689373
Jsrp1,-18.41765,0.3174493042274541,0.540975270275596
St8sia6,-19.067322,0.15786220842906765,0.3707605829689373
Itgad,-18.919441,0.3174493040152728,0.540975270275596
A830031A19Rik,-18.596687,0.1578391270142581,0.3707605829689373
Tlr7,-17.788214,0.31744930391558807,0.540975270275596
Gm42529,-19.242842,0.15783293091610706,0.3707605829689373
Kcnk16,-18.470098,0.3174493038699224,0.540975270275596
1520401A03Rik,-18.527534,0.15781899941716365,0.3707605829689373
1700012C14Rik,-18.765848,0.3174493038119247,0.540975270275596
Gm9925,-19.028727,0.15780940780349823,0.3707605829689373
Ntf5,-18.78308,0.31744930377682234,0.540975270275596
RP23-205F19.4,-18.474844,0.157770844723751,0.3707605829689373
Cpne5,-18.37555,0.3174493035734183,0.540975270275596
Ctf2,-19.209066,0.15776862831546062,0.3707605829689373
4833413E03Rik,-17.875006,0.31744930346269334,0.540975270275596
Perm1,-19.174858,0.15774150810075188,0.3707605829689373
Bdh2,-18.223436,0.31744930318185166,0.540975270275596
Slc5a5,-19.04557,0.15773704531286362,0.3707605829689373
Arhgap44,-18.34683,0.3174493029613353,0.540975270275596
Adgrg5,-18.95352,0.15772390973868888,0.3707605829689373
Plcxd1,-17.769768,0.31744930273932936,0.540975270275596
Svil,-0.1577876,0.15768472843427941,0.3707605829689373
Scgb1b20,-18.871778,0.31744930266066984,0.540975270275596
Apol7e,-18.489445,0.157706543933705,0.3707605829689373
AF067061,-18.860567,0.31744930233682334,0.540975270275596
Cngb1,-18.987246,0.1577027749377468,0.3707605829689373
Ank2,-18.731916,0.31744930230024165,0.540975270275596
Gm26766,-18.903421,0.15766250879369512,0.3707605829689373
Scgb3a1,-18.734598,0.3174493019851073,0.540975270275596
Gm26649,-18.569244,0.15762784827081688,0.3707605829689373
Gm11725,-19.271399,0.31744930194724846,0.540975270275596
E030025P04Rik,-19.14515,0.1576049910946759,0.3707605829689373
Lrrtm2,-18.288631,0.3174493015451799,0.540975270275596
Gm13056,-19.454235,0.15760019927614166,0.3707605829689373
Batf,-18.65564,0.3174493014101556,0.540975270275596
Gm43352,-19.28192,0.15759667151665507,0.3707605829689373
Rasl10a,-18.69414,0.3174493013344269,0.540975270275596
Mb,-18.611012,0.1575963744195033,0.3707605829689373
Glyat,-18.7241,0.317449300817338,0.540975270275596
Ninj2,-18.52124,0.15758851687594191,0.3707605829689373
5830473C10Rik,-18.285646,0.31744930067134713,0.540975270275596
Cd101,-18.600145,0.15758514505296964,0.3707605829689373
Slc6a17,-18.18459,0.31744930059617305,0.540975270275596
Amy1,-19.167837,0.1575819588212043,0.3707605829689373
Pcdhb11,-18.146849,0.317449300532018,0.540975270275596
Tnmd,-19.178926,0.1575536626046957,0.3707605829689373
Gm43079,-18.75742,0.31744930021974854,0.540975270275596
4930599N23Rik,-18.701256,0.1575320162569117,0.3707605829689373
Gm28836,-18.643803,0.3174492999181782,0.540975270275596
L3mbtl1,-18.802761,0.15751263982189212,0.3707605829689373
Baat,-19.156422,0.31744929879256273,0.540975270275596
Gm16251,-18.764992,0.1575057413415839,0.3707605829689373
Polr3d,-0.0895863,0.3173593631724295,0.540975270275596
Lrrc2,-18.720196,0.15748808935968522,0.3707605829689373
Ctbp1,-0.03981407,0.31733846647237113,0.540975270275596
Gm26848,-18.762085,0.15746415248479392,0.3707605829689373
Med22,-0.102967925,0.31729510077246104,0.540975270275596
Gm14762,-18.540974,0.1574470192395977,0.3707605829689373
Tldc1,-0.71750176,0.31723952138841366,0.540975270275596
Pkib,-18.32091,0.15743915834981712,0.3707605829689373
Gm10762,-0.26477405,0.3172236938665431,0.540975270275596
Cd200r2,-19.310825,0.15742319520659936,0.3707605829689373
Yjefn3,-0.47347274,0.31718872721569036,0.540975270275596
Gm3696,-18.784954,0.15741895209721343,0.3707605829689373
Zdhhc12,-0.07794142,0.3171590666903768,0.540975270275596
Slc13a5,-18.830845,0.15738570027088078,0.3707605829689373
Luc7l2,-0.04076867,0.31711021254359667,0.540975270275596
Mtnr1a,-19.060774,0.1573850033337538,0.3707605829689373
Pabpc4,-0.04827699,0.3171068121792618,0.540975270275596
Gm13936,-18.941408,0.1573829302401463,0.3707605829689373
Zbed5,-0.32490322,0.31677728786320725,0.540975270275596
1700039M10Rik,-18.490824,0.15737430199212962,0.3707605829689373
Srsf4,-0.057044193,0.3167118594971815,0.540975270275596
Ccdc146,-18.872564,0.15737056387464218,0.3707605829689373
Gm26761,-0.707565,0.316230739093817,0.540975270275596
Gm42413,-18.24263,0.1573677166879564,0.3707605829689373
Ugt2b1,-2.0076306,0.3162401362804389,0.540975270275596
Gm10719,-18.438168,0.15736580539630887,0.3707605829689373
Jmjd4,-0.17873149,0.3160300200549844,0.540975270275596
4932702P03Rik,-18.383728,0.15736580457158586,0.3707605829689373
Ralgapa1,-0.09716367,0.3156966674096386,0.540975270275596
Ccr7,-18.70109,0.15736462652780886,0.3707605829689373
Npr1,-0.21967015,0.31553162677373864,0.540975270275596
Prdm14,-19.305939,0.15735790700913693,0.3707605829689373
Gdf3,-0.77107584,0.31527505427388836,0.540975270275596
Cxcl12,-18.997665,0.15735777703613033,0.3707605829689373
Gm14703,-1.0949615,0.3152520719945826,0.540975270275596
Celf6,-18.784096,0.15735046006762723,0.3707605829689373
Pigt,-0.046738688,0.31487984990602264,0.540975270275596
B430305J03Rik,-19.083387,0.15734820543571748,0.3707605829689373
Tnip3,-1.4712194,0.3148013913424731,0.540975270275596
Lime1,-18.897053,0.1573424920326197,0.3707605829689373
Cmtm4,-0.06310005,0.31474359169973803,0.540975270275596
Gm37306,-19.392763,0.1573413678566449,0.3707605829689373
Amigo1,-0.16079149,0.31474602801855,0.540975270275596
Zfp623,-0.16750959,0.1573133458353725,0.3707605829689373
Apon,-2.2301328,0.31470308918830964,0.540975270275596
Kcna4,-18.924744,0.15733851213582453,0.3707605829689373
Tlcd2,-0.2960065,0.3144068439897141,0.540975270275596
Bglap,-18.74244,0.15733761184719433,0.3707605829689373
Ccnjl,-0.11016133,0.3135040945858325,0.540975270275596
Gm17035,-18.943394,0.15733749183134,0.3707605829689373
Slc25a39,-0.049301893,0.31310217576337,0.540975270275596
Art1,-18.958843,0.15733748342505285,0.3707605829689373
C1galt1,-0.09742187,0.31299522432366816,0.540975270275596
Plet1,-19.096249,0.15733672458497583,0.3707605829689373
Pde6g,-0.6946746,0.31270826008723335,0.540975270275596
9330175E14Rik,-19.320639,0.15733661972731294,0.3707605829689373
Lipk,-1.6164253,0.3122882140807734,0.540975270275596
A930009A15Rik,-19.05595,0.157336093765186,0.3707605829689373
Fam63b,-0.12576666,0.3118091960800557,0.540975270275596
Lgr6,-19.178915,0.15733562589178343,0.3707605829689373
1110059E24Rik,-0.059969034,0.31180277155657266,0.540975270275596
Gm12050,-18.680576,0.15733558664393468,0.3707605829689373
Nek1,-0.1026458,0.3111972339396887,0.540975270275596
Gm14434,-18.980259,0.15733540796147286,0.3707605829689373
Rap1gds1,-0.10372526,0.31075218547930766,0.540975270275596
Znrf3,-0.13745609,0.1572116343168017,0.3707605829689373
Ceacam18,-0.4388586,0.3105875433147546,0.540975270275596
Arx,-1.9817272,0.15683893304480606,0.3707605829689373
Ikzf1,-1.5298721,0.31056132373390605,0.540975270275596
Fmr1nb,-1.971233,0.15679945653002988,0.3707605829689373
Rnf151,-1.4918602,0.31049988508777987,0.540975270275596
Rab12,-0.2782271,0.15679604375163983,0.3707605829689373
Rab6a,-0.05109461,0.31031986240462694,0.540975270275596
Ebi3,-1.1107005,0.15669688552643987,0.3707605829689373
Cdh11,-1.4191196,0.31016820472409945,0.540975270275596
Suco,-0.18521397,0.15661682884363984,0.3707605829689373
RP23-74K24.2,-0.8719759,0.30977933049947914,0.540975270275596
Gm28036,-1.3862252,0.15655432117796975,0.3707605829689373
Frmd4b,-0.08515567,0.30963846097464615,0.540975270275596
Pkia,-0.9790845,0.1564379650688389,0.3707605829689373
Tardbp,-0.043251038,0.3094840937812378,0.540975270275596
Pag1,-0.2560945,0.15638535254667,0.3707605829689373
Urod,-0.049200606,0.30897787591955567,0.540975270275596
Ripk1,-0.13180085,0.1563681122392713,0.3707605829689373
Polr2k,-0.04774251,0.3089054387950272,0.540975270275596
Mep1b,-0.28014812,0.15632269794592757,0.3707605829689373
Sox12,-0.21936823,0.30841052641475775,0.540975270275596
Cfap43,-0.60280085,0.15618018822166688,0.3707605829689373
Etohi1,-0.31468844,0.30811796140929626,0.540975270275596
Arhgap26,-0.42367783,0.15610871786267927,0.3707605829689373
Ube2d2a,-0.041270513,0.3079374789938576,0.540975270275596
Gm20628,-1.8445221,0.1557138524207507,0.3707605829689373
Utp6,-0.09213398,0.30791109229649793,0.540975270275596
Ctps2,-0.127211,0.15558984791115502,0.3707605829689373
Fancc,-0.16861632,0.3076726000697064,0.540975270275596
Rundc1,-0.1883169,0.15558053371888145,0.3707605829689373
Wdr5b,-0.22230703,0.30720119546337155,0.540975270275596
Zfp362,-0.188273,0.15544253817873432,0.3707605829689373
Aifm3,-0.27524674,0.3070254180299234,0.540975270275596
Fn3k,-1.1460059,0.15535779835792352,0.3707605829689373
Rab33a,-0.6921778,0.30700234769556967,0.540975270275596
Tbc1d5,-0.2093682,0.15535625731169722,0.3707605829689373
Bid,-0.12809063,0.3069804447324835,0.540975270275596
Tor1aip1,-0.13419078,0.15527233072864324,0.3707605829689373
Spx,-1.0550623,0.3069715507012022,0.540975270275596
Gm17196,-1.0584892,0.15523251474935437,0.3707605829689373
Scpep1,-0.10545997,0.30646651515203843,0.540975270275596
Pitpnm1,-0.42635646,0.1551194952606046,0.3707605829689373
Msh6,-0.08111514,0.30639334340060215,0.540975270275596
Phactr4,-0.11783022,0.15511437549061943,0.3707605829689373
Gm13375,-1.4997633,0.3062869151703781,0.540975270275596
Gm2237,-0.47320932,0.15488533310127478,0.37071642040162106
Ccdc66,-0.12658206,0.30616140371494627,0.540975270275596
Rnpepl1,-0.083403274,0.15476444127694658,0.37047752711616705
Mob4,-0.053160712,0.3061215613529468,0.540975270275596
Ltc4s,-0.28467324,0.15474930087291439,0.37047752711616705
Ccne2,-0.16678269,0.3060965944264522,0.540975270275596
Trim21,-0.43202314,0.15474222589066336,0.37047752711616705
Ptprn,-1.1892527,0.30605093459935767,0.540975270275596
Mrps21,-0.051299375,0.15470941454045656,0.37047752711616705
Cetn4,-0.6812003,0.30602405042962555,0.540975270275596
Vegfb,-0.109290935,0.1546122019359883,0.370333015089958
Tagln3,-1.2030045,0.3059619481353717,0.540975270275596
A930007I19Rik,-0.7783938,0.15451963932796017,0.3701940861499992
Cct2,-0.027483929,0.30591012859822886,0.540975270275596
Cd55,-0.23670526,0.15435536241659978,0.3699013751189019
H2-Ke6,-0.05896129,0.30571474430794876,0.540975270275596
9030407P20Rik,-0.57517725,0.15429454519735802,0.36980606147751943
Shb,-0.15135816,0.30565431128076814,0.540975270275596
Tnfrsf4,-1.0094043,0.15425354107140687,0.36976587849985826
Cmss1,-0.1251115,0.305265482049301,0.540975270275596
Osbpl9,-0.13954814,0.15414566085476866,0.36960045002058256
Dgke,-0.24639057,0.305253195971016,0.540975270275596
Peak1os,-1.4851125,0.15400327109459247,0.36930942725781574
Smc1b,-2.102698,0.30483943005023106,0.540975270275596
Pde2a,-0.8581132,0.1539740049849338,0.36928963963426253
AW209491,-0.08338711,0.30475192081574853,0.540975270275596
Arid1b,-0.1217613,0.1538632777888316,0.369124830113739
Ankrd13d,-1.5335844,0.3045931880704269,0.540975270275596
